parent_id,parent_term,child_id,child_term
26539,C2 vertebra neural arch,26541,cartilage primordium of future C2 spinous process
26539,C2 vertebra neural arch,26543,C2 neural arch lamina
26539,C2 vertebra neural arch,26675,C2 neural arch transverse process
26539,C2 vertebra neural arch,26545,C2 neural arch pedicle
19422,C3 intervertebral disc,19423,C3 nucleus pulposus
19422,C3 intervertebral disc,19424,C3 annulus fibrosus
25736,C3 neural arch transverse process,26549,C3 foramen transversarium
25224,C3 segmental spinal nerve,25259,C3 ventral root
25224,C3 segmental spinal nerve,26563,C3 mixed spinal nerve
25224,C3 segmental spinal nerve,25258,C3 dorsal root
19433,C3 vertebra,25730,C3 vertebra centrum
19433,C3 vertebra,25731,C3 vertebral canal
19433,C3 vertebra,25732,C3 vertebra neural arch
25732,C3 vertebra neural arch,25736,C3 neural arch transverse process
25732,C3 vertebra neural arch,25734,C3 neural arch pedicle
25732,C3 vertebra neural arch,25733,C3 neural arch lamina
25732,C3 vertebra neural arch,25735,cartilage primordium of future C3 spinous process
19425,C4 intervertebral disc,19427,C4 annulus fibrosus
19425,C4 intervertebral disc,19426,C4 nucleus pulposus
25743,C4 neural arch transverse process,26551,C4 foramen transversarium
25225,C4 segmental spinal nerve,25261,C4 ventral root
25225,C4 segmental spinal nerve,26565,C4 mixed spinal nerve
25225,C4 segmental spinal nerve,25260,C4 dorsal root
19434,C4 vertebra,25739,C4 vertebra neural arch
19434,C4 vertebra,25738,C4 vertebral canal
19434,C4 vertebra,25737,C4 vertebra centrum
25739,C4 vertebra neural arch,25740,C4 neural arch lamina
25739,C4 vertebra neural arch,25742,cartilage primordium of future C4 spinous process
25739,C4 vertebra neural arch,25743,C4 neural arch transverse process
25739,C4 vertebra neural arch,25741,C4 neural arch pedicle
19428,C5 intervertebral disc,19429,C5 nucleus pulposus
19428,C5 intervertebral disc,19430,C5 annulus fibrosus
25750,C5 neural arch transverse process,26553,C5 foramen transversarium
25226,C5 segmental spinal nerve,26567,C5 mixed spinal nerve
25226,C5 segmental spinal nerve,25262,C5 dorsal root
25226,C5 segmental spinal nerve,25263,C5 ventral root
19435,C5 vertebra,25746,C5 vertebra neural arch
19435,C5 vertebra,25745,C5 vertebral canal
19435,C5 vertebra,25744,C5 vertebra centrum
25746,C5 vertebra neural arch,25748,C5 neural arch pedicle
25746,C5 vertebra neural arch,25747,C5 neural arch lamina
25746,C5 vertebra neural arch,25750,C5 neural arch transverse process
25746,C5 vertebra neural arch,25749,cartilage primordium of future C5 spinous process
19460,C6 intervertebral disc,19461,C6 nucleus pulposus
19460,C6 intervertebral disc,19462,C6 annulus fibrosus
25757,C6 neural arch transverse process,26555,C6 foramen transversarium
25227,C6 segmental spinal nerve,25264,C6 dorsal root
25227,C6 segmental spinal nerve,25265,C6 ventral root
25227,C6 segmental spinal nerve,26569,C6 mixed spinal nerve
19466,C6 vertebra,25753,C6 vertebra neural arch
19466,C6 vertebra,25752,C6 vertebral canal
19466,C6 vertebra,25751,C6 vertebra centrum
25753,C6 vertebra neural arch,25757,C6 neural arch transverse process
25753,C6 vertebra neural arch,25756,cartilage primordium of future C6 spinous process
25753,C6 vertebra neural arch,25755,C6 neural arch pedicle
25753,C6 vertebra neural arch,25754,C6 neural arch lamina
19463,C7 intervertebral disc,19465,C7 annulus fibrosus
19463,C7 intervertebral disc,19464,C7 nucleus pulposus
25764,C7 neural arch transverse process,26557,C7 foramen transversarium
25228,C7 segmental spinal nerve,25267,C7 ventral root
25228,C7 segmental spinal nerve,26571,C7 mixed spinal nerve
25228,C7 segmental spinal nerve,25266,C7 dorsal root
19467,C7 vertebra,25760,C7 vertebra neural arch
19467,C7 vertebra,25758,C7 vertebra centrum
19467,C7 vertebra,25759,C7 vertebral canal
25760,C7 vertebra neural arch,25764,C7 neural arch transverse process
25760,C7 vertebra neural arch,25763,cartilage primordium of future C7 spinous process
25760,C7 vertebra neural arch,25762,C7 neural arch pedicle
25760,C7 vertebra neural arch,25761,C7 neural arch lamina
27907,capillary loop renal corpuscle,27937,presumptive endothelium of capillary loop renal corpuscle
27907,capillary loop renal corpuscle,27913,visceral epithelium of capillary loop renal corpuscle
27907,capillary loop renal corpuscle,27925,associated interstitium of capillary loop renal corpuscle
27770,capillary loop renal corpuscle,27772,visceral epithelium of capillary loop renal corpuscle
27907,capillary loop renal corpuscle,35199,capillary loop renal corpuscle presumptive endothelium
27907,capillary loop renal corpuscle,27931,presumptive mesangium of capillary loop renal corpuscle
27770,capillary loop renal corpuscle,27776,capillary loop renal corpuscle associated interstitium
27907,capillary loop renal corpuscle,27919,parietal epithelium of capillary loop renal corpuscle
27770,capillary loop renal corpuscle,27774,parietal epithelium of capillary loop renal corpuscle
27907,capillary loop renal corpuscle,35317,epithelium of capillary loop renal corpuscle
27770,capillary loop renal corpuscle,27780,presumptive endothelium of renal corpuscle
27770,capillary loop renal corpuscle,27778,presumptive mesangium
19291,caput epididymis,31204,developing vasculature of caput epididymis
19291,caput epididymis,29763,muscle layer of caput of epididymis
19291,caput epididymis,29765,adventitia of caput of epididymis
19291,caput epididymis,29761,epithelium of caput of epididymis
32688,cardiac muscle tissue,16337,bulbus cordis caudal half cardiac muscle
32688,cardiac muscle tissue,32746,atrium cardiac muscle
32688,cardiac muscle tissue,16341,bulbus cordis rostral half cardiac muscle
32688,cardiac muscle tissue,35623,outflow tract cardiac muscle
32688,cardiac muscle tissue,16353,primitive ventricle cardiac muscle
32688,cardiac muscle tissue,16211,early primitive heart tube cardiac muscle
32688,cardiac muscle tissue,16224,early bulbus cordis rostral half cardiac muscle
32688,cardiac muscle tissue,32748,ventricle cardiac muscle
32688,cardiac muscle tissue,16220,early bulbus cordis caudal half cardiac muscle
32688,cardiac muscle tissue,16228,early common atrial chamber cardiac muscle
32688,cardiac muscle tissue,16345,common atrial chamber cardiac muscle
32688,cardiac muscle tissue,16236,early primitive ventricle cardiac muscle
16354,cardinal vein,16356,common cardinal vein
16354,cardinal vein,16241,anterior cardinal vein
16354,cardinal vein,16357,posterior cardinal vein
16104,cardiovascular system,35905,vascular system
16104,cardiovascular system,16332,blood
16104,cardiovascular system,35973,cardiovascular system mesenchyme
16104,cardiovascular system,16105,heart
16104,cardiovascular system,35201,cardiovascular system endothelium
16104,cardiovascular system,18248,lymphatic system
18407,carina trachea,18408,carina trachea mesenchyme
18407,carina trachea,18409,carina trachea epithelium
18407,carina trachea,18410,carina trachea vascular element
18609,carotid artery,19211,carotid body
18609,carotid artery,19320,carotid sinus
19122,carpus,25056,carpal bone
32730,cartilage,35414,hyaline cartilage
19292,cauda epididymis,29751,muscle layer of cauda of epididymis
19292,cauda epididymis,29753,adventitia of cauda of epididymis
19292,cauda epididymis,31194,developing vasculature of cauda epididymis
19292,cauda epididymis,29693,epithelium of cauda of epididymis
30895,caudal urethra,31557,nerve of caudal urethra
18207,caudate nucleus,18547,head of caudate nucleus
18207,caudate nucleus,18548,tail of caudate nucleus
19095,caudate-putamen,18207,caudate nucleus
19095,caudate-putamen,35719,putamen
26164,cavity of physiological umbilical hernia,26172,cavity of physiological umbilical hernia mesothelium
36037,cavity or lining,36038,proamniotic cavity
36037,cavity or lining,16060,body cavity or lining
36037,cavity or lining,16054,extraembryonic component cavity
36037,cavity or lining,16043,extraembryonic cavity
35197,cecum,35140,apex of cecum
16470,central nervous system,16658,central nervous system ganglion
16470,central nervous system,35208,central nervous system vascular element
16470,central nervous system,16754,tail central nervous system
16470,central nervous system,32660,meninges
16470,central nervous system,16471,early brain
16470,central nervous system,17263,central nervous system nerve
16470,central nervous system,35207,central nervous system roof plate
16470,central nervous system,16894,brain
16470,central nervous system,16525,early spinal cord
16470,central nervous system,35209,ventricular layer
16470,central nervous system,35927,white matter
16470,central nervous system,32684,floor plate
16470,central nervous system,17577,spinal cord
16658,central nervous system ganglion,36064,cranial preganglion
16658,central nervous system ganglion,16659,cranial ganglion
17263,central nervous system nerve,17264,cranial nerve
17787,cerebellum,18559,rest of cerebellum
17787,cerebellum,35235,cerebellum white matter
17787,cerebellum,35212,cerebellum layer
17787,cerebellum,17788,cerebellum mantle layer
17787,cerebellum,25083,cerebellum lateral part
17787,cerebellum,17790,cerebellum ventricular layer
17787,cerebellum,19047,cerebellum dorsal part
17787,cerebellum,18555,cerebellum intraventricular portion
17787,cerebellum,35272,deep cerebellar nucleus
17787,cerebellum,35211,cerebellum cortex
17787,cerebellum,17789,cerebellum marginal layer
35211,cerebellum cortex,35214,cerebellum vermis
35211,cerebellum cortex,35218,cerebellum hemisphere
35211,cerebellum cortex,35220,cerebellum lobe
19047,cerebellum dorsal part,19049,cerebellum dorsal part marginal layer
19047,cerebellum dorsal part,19050,cerebellum dorsal part ventricular layer
19047,cerebellum dorsal part,19048,cerebellum dorsal part mantle layer
35217,cerebellum granule cell layer,35219,cerebellum internal granule cell layer
35217,cerebellum granule cell layer,35216,cerebellum external granule cell layer
35218,cerebellum hemisphere,35346,flocculus
18555,cerebellum intraventricular portion,18556,cerebellum intraventricular portion mantle layer
18555,cerebellum intraventricular portion,18557,cerebellum intraventricular portion marginal layer
18555,cerebellum intraventricular portion,18558,cerebellum intraventricular portion ventricular layer
25083,cerebellum lateral part,25085,cerebellum lateral part marginal layer
25083,cerebellum lateral part,25086,cerebellum lateral part ventricular layer
25083,cerebellum lateral part,25084,cerebellum lateral part mantle layer
35212,cerebellum layer,35221,cerebellum molecular layer
35212,cerebellum layer,35223,cerebellum purkinje cell layer
35212,cerebellum layer,35217,cerebellum granule cell layer
35220,cerebellum lobe,35222,cerebellum posterior lobe
35220,cerebellum lobe,35215,cerebellum anterior lobe
35214,cerebellum vermis,35230,cerebellum vermis lobule V
35214,cerebellum vermis,35233,cerebellum vermis lobule VIII
35214,cerebellum vermis,35232,cerebellum vermis lobule VII
35214,cerebellum vermis,35225,cerebellum vermis lobule I
35214,cerebellum vermis,35227,cerebellum vermis lobule III
35214,cerebellum vermis,35229,cerebellum vermis lobule IX
35214,cerebellum vermis,35231,cerebellum vermis lobule VI
35214,cerebellum vermis,35234,cerebellum vermis lobule X
35214,cerebellum vermis,35224,cerebellum vermis lobule
35214,cerebellum vermis,35226,cerebellum vermis lobule II
35214,cerebellum vermis,35228,cerebellum vermis lobule IV
35235,cerebellum white matter,35213,cerebellar peduncle
17544,cerebral cortex,32711,cortical plate
17544,cerebral cortex,19042,rest of cerebral cortex
17544,cerebral cortex,32703,cortical subplate
17544,cerebral cortex,32842,neocortex
17544,cerebral cortex,17546,cerebral cortex marginal layer
17544,cerebral cortex,32704,cerebral cortex subventricular zone
17544,cerebral cortex,35236,cerebral cortex vascular element
17544,cerebral cortex,32713,cerebral cortex marginal zone
17544,cerebral cortex,32712,cerebral cortex intermediate zone
17544,cerebral cortex,17545,cerebral cortex mantle layer
17544,cerebral cortex,32707,cerebral cortex ventricular zone
17544,cerebral cortex,17547,cerebral cortex ventricular layer
17544,cerebral cortex,32833,cerebral cortex subplate
17544,cerebral cortex,35261,cortical preplate
35237,cerebral white matter,35437,internal capsule
35237,cerebral white matter,35331,external capsule
35237,cerebral white matter,35404,hippocampal commissure
35237,cerebral white matter,35435,intercerebral commissure
35237,cerebral white matter,35352,fornix
18438,cervical ganglion,18441,superior cervical ganglion
18438,cervical ganglion,18439,inferior cervical ganglion
18438,cervical ganglion,18440,middle cervical ganglion
19415,cervical intervertebral disc,19425,C4 intervertebral disc
19415,cervical intervertebral disc,19419,C2 intervertebral disc
19415,cervical intervertebral disc,19463,C7 intervertebral disc
19415,cervical intervertebral disc,19416,C1 intervertebral disc
19415,cervical intervertebral disc,19428,C5 intervertebral disc
19415,cervical intervertebral disc,19422,C3 intervertebral disc
19415,cervical intervertebral disc,19460,C6 intervertebral disc
17674,cervical vertebra,19432,C2 vertebra
